og_index,tconst
1357681,10680682
1357690,10680698
1357906,10681070
1357988,10681214
1358033,10681296
1358195,10681580
1358209,10681604
1358234,10681646
1358364,10681878
1358377,10681900
1358386,10681916
1358392,10681928
1358406,10681950
1358613,10682318
1358626,10682340
1358715,10682506
1358770,10682604
1358772,10682608
1359170,10683298
1359776,10684352
1359884,10684534
1359886,10684538
1360348,10685330
1360499,10685592
1360533,10685656
1360627,10685828
1360846,10686204
1360868,10686242
1360870,10686246
1360889,10686282
1360934,10686360
1361033,10686536
1361077,10686618
1361104,10686668
1361275,10686980
1361329,10687086
1361355,10687130
1361370,10687158
1361374,10687166
1361375,10687168
1361407,10687226
1361536,10687468
1361540,10687474
1361746,10687836
1361770,10687880
1361817,10687960
1361844,10688008
1362006,10688282
1362177,10688568
1362863,10689724
1363607,10691026
1363634,10691070
1363648,10691094
1363659,10691112
1363667,10691126
1363702,10691184
1363760,10691282
1363762,10691288
1363770,10691302
1363775,10691312
1363777,10691316
1363839,10691420
1363842,10691426
1363848,10691436
1363943,10691600
1363944,10691602
1363990,10691682
1364118,10691908
1364127,10691924
1364170,10691998
1364299,10692224
1364415,10692420
1364464,10692504
1364514,10692590
1364532,10692622
1364574,10692698
1364577,10692702
1364625,10692782
1364670,10692858
1364798,10693076
1364807,10693090
1364814,10693102
1365041,10693484
1365193,10693740
1365983,10695088
1366206,10695464
1366249,10695538
1366263,10695560
1366309,10695638
1366419,10695828
1366429,10695846
1366547,10696054
1366685,10696298
1366697,10696320
1366721,10696360
1367014,10696882
1367130,10697078
1367565,10697822
1367922,10698426
1367947,10698468
1368004,10698570
1368059,10698666
1368070,10698684
1368386,10699226
1368391,10699238
1368454,10699346
1368464,10699362
1368567,10699542
1368714,10699792
1368859,10700040
1369113,10700476
1369316,10700818
1369448,10701040
1369635,10701384
1369680,10701462
1369720,10701536
1369896,10701834
1370088,10702158
1370306,10702530
1370444,10702760
1370475,10702812
1370562,10702960
1370763,10703308
1371019,10703752
1371049,10703806
1371061,10703826
1371105,10703902
1371178,10704028
1371235,10704124
1371328,10704280
1371357,10704336
1371652,10704838
1372379,10706078
1372576,10706412
1372688,10706602
1372708,10706638
1372710,10706640
1372731,10706676
1372732,10706678
1372758,10706724
1372834,10706858
1372859,10706900
1373008,10707164
1373138,10707388
1373611,10708204
1374096,10709040
1374108,10709060
1374110,10709064
1374175,10709176
1374208,10709232
1374309,10709404
1374791,10710246
1375260,10711034
1375626,10711648
1375630,10711654
1375900,10712106
1375961,10712218
1376167,10712576
1376179,10712600
1376248,10712718
1376270,10712754
1376340,10712878
1376445,10713064
1376632,10713390
1376638,10713402
1376663,10713444
1376665,10713448
1376847,10713766
1376878,10713818
1376883,10713826
1376983,10713992
1377173,10714316
1377220,10714406
1377253,10714460
1377431,10714768
1377486,10714864
1377499,10714886
1377511,10714906
1377683,10715194
1377726,10715268
1377900,10715566
1377967,10715678
1378144,10715974
1378181,10716036
1378194,10716058
1378353,10716326
1378547,10716654
1378582,10716712
1378743,10716982
1379183,10717728
1379456,10718200
1379627,10718508
1379887,10718952
1379928,10719020
1380222,10719526
1380306,10719688
1380397,10719844
1380413,10719872
1380431,10719906
1380453,10719944
1380463,10719962
1380504,10720032
1380536,10720088
1380606,10720210
1380619,10720232
1380640,10720268
1380709,10720384
1380721,10720404
1380875,10720666
1380880,10720676
1381011,10720916
1381072,10721024
1381304,10721420
1381351,10721500
1381972,10722568
1383023,10724358
1383393,10724996
1383614,10725374
1383657,10725448
1383795,10725688
1383998,10726052
1384221,10726454
1384278,10726554
1384303,10726604
1384385,10726748
1384390,10726756
1384448,10726854
1384503,10726952
1384512,10726968
1384531,10727010
1384597,10727128
1384599,10727130
1384624,10727176
1384807,1072748
1384936,10727716
1385274,10728282
1385662,10728940
1385980,10729480
1386296,10730056
1386463,10730344
1386564,10730518
1386711,10730766
1386762,10730850
1386806,10730924
1387185,10731610
1387218,10731666
1387229,10731684
1387241,10731704
1387249,10731718
1387252,10731722
1387256,10731732
1387259,10731738
1387262,10731742
1387286,10731782
1387289,10731788
1387297,10731800
1387305,10731814
1387334,10731866
1387359,10731908
1387402,10731982
1387433,10732034
1387439,10732044
1387443,10732050
1387449,10732060
1387494,10732142
1387501,10732154
1387736,10732602
1387784,10732682
1387789,10732690
1387898,10732874
1387938,10732940
1388125,10733258
1388160,10733318
1388425,10733762
1388530,10733938
1388534,10733944
1388733,10734280
1388740,10734292
1389060,10734836
1389112,10734928
1389270,10735202
1389356,10735358
1389381,10735400
1389654,10735860
1389838,10736170
1389851,10736192
1389921,10736336
1389982,10736446
1390018,10736506
1390148,10736726
1390804,10737826
1390851,10737904
1390892,10737974
1390893,10737976
1390919,10738022
1390988,10738138
1391109,10738340
1391177,10738460
1391181,10738468
1391183,10738470
1391184,10738472
1391191,10738484
1391208,10738512
1391238,10738562
1391334,10738722
1391358,10738764
1391369,10738782
1391377,10738796
1391447,10738914
1391512,10739024
1391580,10739144
1391620,10739214
1391749,10739438
1391884,10739668
1392069,10739982
1392095,10740026
1392246,10740298
1392328,10740434
1392343,10740462
1392386,10740556
1392529,10740804
1392553,10740846
1392650,10741012
1392884,10741412
1392935,10741500
1393161,10741880
1393229,10742018
1393320,10742176
1393346,10742222
1393375,10742270
1393709,10742850
1393738,10742908
1393743,10742918
1393801,10743018
1394109,10743538
1394233,10743750
1394235,10743754
1394568,10744318
1395090,10745210
1395433,10745820
1395476,10745896
1395590,10746092
1395605,10746118
1395761,10746390
1395855,10746562
1395919,10746674
1395944,10746716
1396095,10746976
1396110,10747000
1396124,10747024
1396131,10747038
1396160,10747088
1396325,10747370
1396375,10747456
1396387,10747476
1396498,10747666
1397051,10748590
1397688,10749664
1397693,10749672
1397714,10749710
1397740,10749754
1397744,10749760
1397757,10749786
1397819,10749896
1397840,10749930
1397859,10749962
1397880,10749998
1397923,10750074
1398236,10750608
1398437,10750950
1398786,10751548
1398994,10751900
1399022,10751954
1399051,10752006
1399070,10752046
1399085,10752070
1399157,10752196
1399204,10752278
1399225,10752314
1399242,10752342
1399314,10752470
1399537,10752858
1399619,10752998
1400084,10753786
1400246,10754058
1400332,10754206
1400347,10754230
1400817,10755032
1400860,10755104
1401103,10755518
1401154,10755608
1401237,10755752
1401261,10755798
1401381,10756004
1401595,10756374
1401680,10756528
1402064,10757220
1402196,10757454
1402197,10757456
1402433,10757862
1402480,10757940
1402501,10757976
1402554,10758070
1402566,10758090
1402614,10758170
1402639,10758240
1402652,10758262
1402810,10758534
1402815,10758544
1403395,10759560
1403986,10760580
1403990,10760588
1404191,10760928
1404196,10760936
1404238,10761012
1404295,10761114
1404297,10761118
1404302,10761128
1404340,10761196
1404460,10761408
1404472,10761432
1404524,10761522
1404616,10761690
1404645,10761746
1405451,10763144
1405561,10763342
1405580,10763378
1405633,10763476
1405636,10763480
1405712,10763618
1405741,10763668
1405832,10763826
1405878,10763914
1406152,10764416
1406175,10764458
1406437,10764912
1406612,10765210
1406654,10765286
1406668,10765312
1406679,10765332
1406747,10765456
1406798,10765546
1406971,10765852
1406984,10765876
1406994,10765896
1407005,10765914
1407027,10765954
1407035,10765968
1407250,10766348
1407314,10766466
1407376,10766578
1407380,10766586
1407510,10766808
1407538,10766858
1407627,10767010
1407694,10767126
1407719,10767168
1407741,10767204
1407864,10767426
1408028,10767744
1408051,10767786
1408061,10767802
1408160,10767976
1408297,10768216
1408326,10768264
1408371,10768346
1408440,10768466
1408509,10768586
1408556,10768678
1408569,10768700
1408615,10768782
1409069,10769562
1409441,10770190
1410052,10771232
1410160,10771438
1410202,10771518
1410368,10771808
1410502,10772038
1410621,10772292
1410626,10772304
1410662,10772364
1410671,10772380
1410954,10772876
1410995,10772946
1411034,10773014
1411041,10773026
1411096,10773124
1411103,10773136
1411129,10773180
1411237,10773380
1411240,10773388
1411251,10773408
1411302,10773606
1411489,10773936
1412660,10775934
1412676,10775962
1412724,10776044
1412727,10776050
1412981,10776514
1412983,10776518
1412999,10776548
1413028,10776598
1413088,10776700
1413192,10776884
1413248,10776982
1413270,10777022
1413301,10777080
1413313,10777102
1413341,10777156
1413473,10777384
1413624,10777644
1413666,10777716
1413840,10778022
1413909,10778144
1413949,10778214
1414278,10778782
1414380,10778964
1414383,10778970
1414430,10779056
1414446,10779084
1414568,10779344
1414761,10779670
1415257,10780540
1415968,10781784
1416162,10782114
1416354,10782442
1416523,10782740
1416547,10782784
1416607,10782896
1416608,10782898
1416713,10783080
1416739,10783128
1416763,10783168
1417007,10783592
1417165,10783920
1417218,10784024
1417335,10784224
1417381,10784328
1417398,10784368
1417614,10784772
1417927,10785310
1418023,10785476
1418100,10785618
1418334,10786026
1418695,10786658
1418710,10786684
1418720,10786700
1418856,10786932
1418962,10787118
1419028,10787234
1419127,10787404
1419586,10788182
1419597,10788200
1419603,10788210
1419908,10788798
1419958,10788912
1420060,10789124
1420119,10789228
1420167,10789322
1420489,10789890
1420522,10789948
1420600,10790080
1420608,10790098
1420782,10790396
1421188,10791086
1421218,10791138
1421264,10791216
1421269,10791224
1421405,10791452
1422061,10792582
1422126,10792696
1422302,10793014
1422352,10793100
1422467,10793310
1422650,10793632
1422654,10793640
1422655,10793644
1422671,10793672
1422695,10793718
1422714,10793750
1422825,10793968
1422834,10793982
1423113,10794480
1423115,10794484
1423119,10794492
1423120,10794494
1423125,10794504
1423126,10794506
1423128,10794510
1423129,10794512
1423131,10794516
1423134,10794520
1423135,10794522
1423209,10794648
1423231,10794684
1423237,10794694
1423239,10794698
1423245,10794708
1423248,10794712
1423255,10794724
1423259,10794730
1423265,10794740
1423271,10794750
1423273,10794754
1423274,10794758
1423276,10794760
1423279,10794766
1423283,10794772
1423302,10794804
1423320,10794836
1423321,10794838
1423327,10794848
1423330,10794852
1423333,10794858
1423335,10794860
1423337,10794864
1423341,10794870
1423342,10794874
1423346,10794880
1423352,10794890
1423354,10794896
1423358,10794902
1423360,10794906
1423361,10794908
1423364,10794912
1423367,10794918
1423371,10794924
1423375,10794930
1423376,10794932
1423377,10794934
1423378,10794936
1423379,10794938
1423381,10794940
1423382,10794944
1423384,10794948
1423389,10794956
1423392,10794960
1423393,10794962
1423395,10794966
1423406,10794986
1423409,10794990
1423411,10794994
1423418,10795006
1423422,10795012
1423428,10795022
1423431,10795028
1423435,10795034
1423437,10795038
1423443,10795048
1423447,10795054
1423451,10795060
1423452,10795062
1423454,10795066
1423457,10795070
1423460,10795076
1423463,10795080
1423465,10795084
1423467,10795088
1423473,10795098
1423477,10795104
1423483,10795114
1423485,10795118
1423497,10795144
1423580,10795366
1423581,10795368
1423584,10795372
1423586,10795376
1423587,10795378
1423590,10795382
1423591,10795384
1423592,10795386
1423606,10795414
1423638,10795494
1423701,10795622
1423706,10795630
1423881,10795940
1423891,10795958
1423900,10795972
1424069,10796262
1424134,10796376
1424189,10796470
1424358,10796760
1424586,10797148
1424654,10797260
1424920,10797712
1425621,10798914
1425637,10798940
1425708,10799064
1425731,10799106
1425754,10799144
1426002,10799568
1426070,10799690
1426097,10799740
1426212,10799940
1426412,10800286
1426573,10800568
1426668,10800756
1426669,10800758
1426727,10800858
1426768,10800926
1426772,10800932
1426785,10800956
1426789,10800966
1426793,10800972
1426810,10801000
1426896,10801148
1426908,10801168
1426940,10801220
1426946,10801230
1426960,10801256
1426974,10801280
1426983,10801298
1426987,10801306
1426992,10801314
1427008,10801342
1427014,10801352
1427041,10801398
1427043,10801400
1427150,10801582
1427157,10801594
1427554,10802270
1428492,10803872
1428557,10803982
1428732,10804300
1429148,10805028
1429157,10805044
1429270,10805240
1429329,10805346
1429361,10805406
1429377,10805432
1429482,10805618
1429622,10805862
1429623,10805864
1429648,10805918
1429713,10806036
1429810,10806200
1430129,10806736
1430173,10806810
1431048,10808294
1431156,10808474
1431179,10808514
1431197,10808544
1431255,10808644
1431260,10808652
1431362,10808840
1431534,10809138
1431639,10809316
1431643,10809322
1431701,10809420
1431707,10809430
1431726,10809466
1431729,10809470
1431759,10809520
1431812,10809610
1431856,10809688
1431999,10809934
1432006,10809946
1432097,10810098
1432108,10810116
1432222,10810312
1432253,10810366
1432321,10810486
1432407,10810640
1432461,10810730
1432562,10810906
1432659,10811070
1432681,10811108
1432819,10811344
1432842,10811384
1433022,10811704
1433819,10813062
1433981,10813338
1434043,10813442
1434431,10814118
1434649,10814494
1434670,10814530
1434782,10814744
1434844,10814852
1434950,10815036
1435096,10815286
1435305,10815648
1435351,10815726
1435357,10815736
1435402,10815812
1435493,10815982
1435532,10816054
1435538,10816064
1435587,10816148
1435767,10816478
1435786,10816510
1435813,10816556
1435849,10816616
1435895,10816692
1436291,10817390
1436716,10818104
1436943,10818486
1437208,10818938
1437391,10819258
1437844,10820028
1437962,10820234
1438036,10820360
1438111,10820486
1438128,10820514
1438150,10820550
1438232,10820704
1438244,10820724
1438333,10820876
1438380,10820954
1438715,10821522
1438722,10821534
1438744,10821570
1439247,10822428
1440435,10824528
1440717,10825010
1440892,10825312
1440988,10825504
1441049,10825610
1441234,10825926
1441239,10825934
1441248,10825952
1441284,10826016
1441378,10826186
1441385,10826198
1441570,10826520
1441616,10826598
1441825,10826968
1441827,10826972
1441851,10827018
1441887,10827078
1442027,10827312
1442045,10827342
1442213,10827628
1442242,10827678
1442352,10827864
1442703,10828462
1442736,10828520
1442824,10828674
1443181,10829286
1443404,10829676
1443515,10829868
1443590,10830000
1444319,10831276
1444693,10831936
1444864,10832236
1445152,10832730
1445178,10832776
1445187,10832792
1445245,10832894
1445351,10833092
1445594,10833522
1445618,10833562
1445686,10833678
1445719,10833732
1445793,10833860
1445877,10834006
1445900,10834046
1445906,10834056
1446006,10834242
1446165,10834518
1446434,10834986
1446467,10835042
1446475,10835056
1446480,10835064
1447212,10836294
1447432,10836662
1447686,10837096
1447773,10837246
1447811,10837312
1447816,10837320
1447835,10837352
1447847,10837374
1447884,10837436
1448042,10837702
1448436,10838382
1448437,10838384
1448557,10838610
1449050,10839434
1449080,10839484
1449165,10839628
1449426,10840090
1449447,10840126
1449466,10840160
1449467,10840162
1449507,10840232
1449513,10840242
1449554,10840310
1450255,10841514
1451308,10843306
1451343,10843364
1451401,10843466
1451524,10843680
1451674,10843946
1451722,10844026
1451729,10844038
1452055,10844584
1452124,10844700
1452192,10844816
1452243,10844900
1452349,10845078
